step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
704,TRANSFER,11058.786756159257,4181.271704894573,18755.31810658983,20181.551385324972,16016.703944057104,0
502,DEBIT,28530.961167374924,140200.76865771113,48598.92526514758,17842.049647699998,116639.75727007615,0
145,PAYMENT,17321.001828839282,39763.3135515468,35837.716704083774,1858.3363271864168,17988.197437023533,0
201,CASH_OUT,428.7903194210469,77519.12327656223,14685.568509041717,4309.2320457348,5521.31408474413,0
724,CASH_OUT,6369.2347697852465,53699.460829946474,14281.781367330734,21395.65384466464,75650.071722263,0
461,CASH_OUT,5074.198569815731,36103.49999745663,34810.1336621383,8026.610829665722,55476.115734079445,1
732,CASH_OUT,3712.7706805586026,4697.858892486567,7525.769219638458,63013.40916744428,54010.72815521717,0
558,PAYMENT,6002.703683656885,51463.67019037714,74925.1318825001,5709.1295451298665,3278.217682497704,0
547,CASH_OUT,4848.236004151432,8442.851937603251,3217.5539806852335,609.8354906040427,73999.80285556278,0
253,TRANSFER,5662.218850127166,26754.47879473464,4470.76191588161,17802.518158917694,31756.63992209773,1
390,TRANSFER,38757.81032427396,49592.9115918568,18850.245361010504,128412.51326956622,22244.23944074105,0
594,CASH_OUT,928.0958113338818,76215.56145975337,5655.0268180977755,30143.211523173282,85533.76189766992,0
256,TRANSFER,25540.10711097123,57766.303269470474,29056.10759749608,13110.053532100088,38385.8336223836,0
709,DEBIT,6543.817892634426,55666.025670202755,22962.851415684316,510.35690120956207,4996.314930034491,0
450,PAYMENT,9774.808531634371,8069.63755698451,57575.25953008144,19904.647989731668,25655.18980814452,0
10,CASH_OUT,17730.336957526128,21242.22456471498,137596.32404540162,6937.766834619016,35430.38705726321,1
242,CASH_OUT,4470.108475142889,2193.0111309467093,63028.39410139437,31302.77179247414,80086.86316138315,1
251,PAYMENT,5628.593818571496,63554.95900723505,8900.046104283136,26240.682781529234,11492.494887310631,0
5,TRANSFER,5268.1693981872395,152441.86706051393,123363.90525801673,9245.270188246057,55335.5292850727,1
119,PAYMENT,4695.733578829519,15333.757907936857,22400.994714170432,2141.1015850918266,56297.60041140631,1
374,PAYMENT,25973.498102221787,4589.139422456424,28926.635977026443,42197.26292567907,4795.791186705157,0
65,TRANSFER,17656.818134803303,32272.17334236411,24635.183651882075,26417.870542189892,608.4190837541804,0
146,PAYMENT,1154.108401341966,97140.12722784195,14816.884963413593,55378.78838660299,30480.192117198265,0
224,TRANSFER,1144.2744349510654,40145.22241930908,101439.75628574502,9025.046404652097,54535.92648819092,1
239,TRANSFER,5583.881927315731,2395.328118006704,18172.11388821069,31740.99210549475,28294.09686752185,0
177,PAYMENT,1038.6982366122766,183009.23674538906,38887.39800214121,3790.0518995103225,58747.731012803226,0
282,DEBIT,9652.002782560488,88202.32526013296,12351.64664899753,10351.28189048916,34078.21774043363,0
63,TRANSFER,1551.2469583223167,7054.801023549305,71838.00668264554,32060.46109856429,37074.568825513445,1
217,PAYMENT,7389.257385015552,127422.84713144791,66964.48608347261,52388.89733944736,999.5426484690005,0
689,TRANSFER,72.46136957276143,29954.460914022347,15813.917982958917,11610.73319498305,3246.999993089634,0
461,DEBIT,3806.6959605014426,23252.634515745845,51493.616674828714,48111.66185576224,45188.21607652488,0
610,DEBIT,11306.936059256868,30906.93282162692,54763.58982811827,33973.058155941,50366.19352044137,1
105,CASH_OUT,6617.2398190608865,89960.94817150077,37201.71003654025,12862.385357578261,27344.616907495958,1
99,TRANSFER,38290.378310123306,53864.0236598167,41300.45134254926,62720.398762050856,31220.03326014551,0
511,TRANSFER,20722.974898257224,3053.810221961569,38447.26778874185,21353.3336895042,33350.31456946652,1
385,PAYMENT,4448.3624788227835,158035.50072105648,3843.4586041256402,31344.766492651208,3882.265140242886,0
405,TRANSFER,465.53535834309474,7995.770989105393,49926.0160284064,20533.43441469913,38582.07708424072,1
518,CASH_OUT,18683.789934330518,68436.07397837056,28550.423374938815,18083.839570122233,22784.595234533095,0
476,DEBIT,24217.550810644705,50548.828265030446,25968.03420323053,56511.845153021415,32291.635234084555,0
709,DEBIT,17182.900356599155,10383.694296185287,88474.8274316283,10474.14883769959,28985.134066646297,1
645,CASH_OUT,1369.0844951878328,9360.599340640258,1057.5317021746887,1119.5075334163248,50389.36651618917,0
437,TRANSFER,61730.50892134471,102137.19802616039,13024.657579167168,63553.61612521939,13424.571990336246,1
23,TRANSFER,2991.937065291545,27210.06598808984,5824.328889586444,52293.18567014975,16367.693898207748,0
565,CASH_OUT,12880.971267198405,53149.20597797905,1619.1294395389193,13697.722344565747,17392.657954156486,0
677,PAYMENT,23863.45864411774,35066.125772070525,14513.303262541865,6153.625902813653,50309.098945216145,0
714,DEBIT,2687.7803743633517,64978.96286466694,200850.62102613825,33767.20274362262,19742.547783051683,0
458,CASH_OUT,23887.81035381578,32623.527834050226,14176.112851290463,2461.070137361764,6821.147726570659,0
83,CASH_OUT,3703.126290011074,16940.34205242078,49039.603458983016,16536.65811801765,142693.42038842023,1
145,TRANSFER,37470.689944715974,22579.382144319596,5665.597110203574,2693.222579508386,23799.920988832564,0
85,DEBIT,3302.5562836668028,97977.32824721296,41441.4228548056,27332.355820944867,4049.126289414861,0
78,TRANSFER,30669.238051343465,31558.850201383488,187457.45993231187,827.5615809819411,38832.36601312348,1
457,CASH_OUT,550.3148418685902,12004.906837323952,15528.677624040914,29765.878344172303,47034.99936501914,1
1,PAYMENT,12353.671969662299,136365.77052076405,84796.75611329974,33552.71910812499,24275.753520256447,0
51,DEBIT,7595.24476727561,79629.15198541663,270919.45057970687,20032.83301275889,36391.27721976158,1
685,CASH_OUT,6498.522343823935,2863.7758260205355,39963.49696463131,5771.42330052073,6634.512872990129,0
717,CASH_OUT,2529.513141482648,342614.2301752574,16658.823935932032,3207.316110521993,16056.007949621877,0
446,PAYMENT,12228.015911987372,59360.159585549896,50373.94847698199,11275.398614061218,6178.643409077481,0
449,CASH_OUT,2117.209031768958,8733.540866531566,83850.80970970722,18776.24771205417,17142.09684051358,0
488,CASH_OUT,8048.428230134475,13535.851882040162,8458.096572665876,30834.130577206488,28957.80009743521,0
34,DEBIT,2920.1861238427396,58955.14553376616,27108.972454971212,37.5272873927407,20452.721228600447,0
348,DEBIT,31149.974521222437,75652.11048277297,17301.089239937693,37246.49367471085,31481.453399356924,0
95,DEBIT,290.4906183198695,13658.457685369263,14993.111559810153,37418.09537386769,24383.510593222938,0
72,TRANSFER,2228.039591212119,14850.865788055045,88739.83250772372,17638.64192132657,13385.871744351616,1
551,PAYMENT,2774.817482785209,18344.972891744754,24641.234337927137,12620.702724578718,5418.101159733852,0
154,DEBIT,5345.512397350215,45567.443753993626,18635.26230939526,55413.452891473644,10193.828861923961,0
250,TRANSFER,2649.16833933844,9426.007117712139,41629.762100469925,46056.01202876409,7841.242985198217,1
674,TRANSFER,6759.9333322296325,5504.316508851551,11146.250153572624,122727.47275073516,43015.874474874814,0
438,PAYMENT,20593.685451213387,56794.54234862359,11755.190239322466,13953.148080069199,60011.49865708363,0
118,PAYMENT,12450.150363229714,75501.79210883027,33055.68954224247,71200.72368061583,44602.40805560031,0
306,CASH_OUT,8674.100492661906,34750.38595609589,23688.037704442002,2743.7903098951874,36122.73170543254,1
268,TRANSFER,932.1587018345512,22614.68580301158,15728.962011202182,15903.620775547566,12878.408893161251,0
54,DEBIT,11841.44387784771,28285.45314795974,2495.74743220095,18785.641922467985,43444.75182699778,0
236,PAYMENT,1820.187438195593,24584.480691270226,33101.25635359276,17441.429827611577,32517.828963126147,1
389,TRANSFER,15434.974961064045,160924.93009837935,76326.11615414852,29432.73369339115,1680.9971268780823,0
734,DEBIT,2877.5775332904386,73070.2752459184,85785.46929011725,5597.400533628873,83361.58111328221,1
401,TRANSFER,5396.5167815037585,11665.20064957887,12080.46363781975,60398.86803240912,2916.600311871756,0
624,PAYMENT,4315.065660453615,24240.771381271472,41192.73647091519,24073.06322751262,24450.219763683835,0
303,CASH_OUT,19576.765046348835,39264.47122873492,87170.31355790532,70367.7679524465,25187.160717315484,0
207,TRANSFER,1352.9804791387442,47464.70272422327,23646.403202847334,79.05338651469226,63491.72136860314,1
229,DEBIT,8338.928361073042,31572.87593124385,121061.77289388968,29826.604453066302,85491.81674333265,1
578,PAYMENT,1532.2298795003514,83069.89645472508,104977.03391068512,15954.2185651022,98280.76259106777,1
75,CASH_OUT,12200.880811120276,72966.0577811547,10501.333373603513,21101.929835623643,29512.275819372302,0
435,DEBIT,23547.011235728616,35175.829742260285,13486.823812714845,40854.43488464777,39775.60029793951,0
103,DEBIT,5702.353708982032,96354.6997941267,8954.554805451267,7730.176817413249,3243.9916603065294,0
422,DEBIT,6696.108660098796,69533.10035921054,9820.06260300275,6878.600272264445,23424.331912648322,0
704,TRANSFER,26231.049587374397,75385.11389849221,107301.09473678935,36421.48388619479,79848.25069274139,1
738,PAYMENT,7360.367039652983,156635.80028500836,120404.22562665472,22104.556855904306,21288.731778292553,0
306,DEBIT,6686.466606612394,15494.13062443076,2398.1574252210703,7983.0620652899925,2524.695584710122,0
98,TRANSFER,8635.301334266353,15574.711399646743,40519.15379187245,19850.538835593215,7838.085522746439,1
335,PAYMENT,11687.013419094405,109889.7520617787,37378.992788645744,18461.06119601402,19643.898530670987,0
435,PAYMENT,1130.3810762626206,73970.15044860146,22283.75279598673,35275.59941465144,9491.646233362257,0
447,TRANSFER,17209.871372728943,130554.48380854404,44948.29138375993,79.93951948769735,17432.160855665414,1
308,TRANSFER,5718.238014608822,3260.5459079269713,132499.24487714743,26511.821524255436,14171.78266991516,1
249,DEBIT,750.991661907922,49410.430985927705,8398.652083631756,27917.634788223964,13443.107908022628,0
166,PAYMENT,15426.332228635943,7810.960612170301,5773.5190539566665,41054.82826693534,3345.6951515618844,0
481,CASH_OUT,4731.2846114951235,35048.60561130092,1528.234408400509,66009.105200922,75010.10212049441,1
335,TRANSFER,1057.6892692975043,8465.149277740044,20353.259492632464,17404.724283425785,41298.29059164296,1
542,PAYMENT,10045.18410649679,6852.794618296663,18536.79004167889,12580.23824425335,34178.326867911965,1
106,PAYMENT,21213.587476723005,612.1492907545876,25360.110114303152,3238.2612649998246,32640.87648709564,1
563,DEBIT,21870.580171156496,49744.896030096104,31490.516345489,12321.981750396122,17675.452368188242,0
81,CASH_OUT,31621.05085820726,22238.055306590733,63814.073390244805,2128.278773549541,60668.59893288055,1
133,DEBIT,20227.244767905402,5557.097850273974,22399.511034231364,48709.179096800086,93094.10397134436,1
138,CASH_OUT,21.432143895517264,19492.22077350781,18062.688336532043,49352.908341243296,197.1579774455192,0
184,CASH_OUT,4784.248547007125,9252.910387575484,78919.35609445209,16199.27463561675,2887.8768591183566,0
401,TRANSFER,17067.34252830443,142103.22680336738,85309.44182146167,9018.611735546992,39334.92765923521,1
330,PAYMENT,4561.054672808518,19283.483289047774,11923.352678635156,3767.579535544276,9424.61894627971,0
508,PAYMENT,9201.695105689374,20319.79130129157,17003.585903172036,57162.0587830042,84947.51244647983,0
69,PAYMENT,9322.09128376373,91584.71892860725,78463.55262972252,62988.17117842616,38529.889816723,0
546,CASH_OUT,4541.701297634694,52171.52420053211,3723.237134634176,9289.226955504279,16076.439323976647,0
53,PAYMENT,23483.560559952683,61923.31404100369,17743.403929859138,29166.83442773284,18781.920083519075,0
450,TRANSFER,6996.24805920808,50530.31836856526,26767.875861606397,8978.621217941936,41091.18413531272,1
205,CASH_OUT,6250.852600233915,146120.6371305863,9320.05174013294,7651.669585231504,5318.059884130508,0
126,CASH_OUT,59969.77982959355,11596.655298542333,8925.583766328216,643.0851734667572,75218.77647074802,1
43,CASH_OUT,6802.3167409448,225671.69084949687,24891.541553208124,25822.801340895774,167.4091765152033,0
111,CASH_OUT,1964.9949272713702,88879.86466366542,63204.607235468895,4873.504774189089,135124.8497609023,0
663,TRANSFER,7196.337181420425,44454.76864891515,82531.73911937096,373.4502895420857,6422.388825482206,1
183,PAYMENT,16820.985852306134,54290.47344167204,174352.08862181293,3322.958331080852,47432.959341976806,1
95,TRANSFER,14999.573668100265,52323.655008831316,3458.8718982592413,11296.23757299993,1426.02486013278,0
374,PAYMENT,15539.16951500949,3008.5356455760666,10989.755638149933,33183.90139996985,19762.011708795206,0
520,TRANSFER,12310.829320788966,12296.081826315913,63592.727053039314,6792.832652324677,34828.51480357535,1
360,DEBIT,2933.2171748547526,162817.05386939953,35002.40274606646,65568.22145417724,2548.5355282101987,0
696,DEBIT,19811.110972172293,38217.59934926144,17865.923630409303,10210.907177818786,20500.10059389627,0
281,DEBIT,22390.795931417662,23769.19209435737,10356.981830690303,12069.285789989925,12640.795568625923,0
195,DEBIT,2158.61004322352,71782.3114624787,14812.53989401886,7376.140716465423,24137.419595848605,0
195,CASH_OUT,1397.8592469683529,37171.41175657825,25239.250798535668,8783.063116648074,24581.983973391718,0
667,CASH_OUT,37133.75798119841,662.5084239943595,8774.227664698048,2310.8090107975577,53836.82737882984,1
93,TRANSFER,20274.106431319262,66635.32843125207,149873.97028603894,10476.96326540499,4613.830940002184,0
672,TRANSFER,22371.358667675202,65879.0209697122,5122.254052337816,58901.52453759252,3021.9726212277355,0
61,DEBIT,21748.63912472012,9025.083416398602,190753.25623114704,34983.41182139837,17989.33448966706,0
634,PAYMENT,7802.025382266636,156934.06615604454,83001.82809957681,62447.68433306237,76474.26969488485,0
51,DEBIT,10395.938596158898,12674.218930842146,24757.911704629343,3323.2214184015547,67650.87078932235,1
403,TRANSFER,7882.556554020955,30601.34813112219,60586.5371019677,18243.04672830082,28733.755292555416,1
5,DEBIT,525.639425721214,6093.466480682711,50096.91807362471,7811.926038698942,76866.6319389572,1
466,TRANSFER,13684.66566258652,46226.51916933406,10795.125094374835,38319.49565625303,57278.17596710782,1
604,DEBIT,7038.685158991781,23536.284097730124,18634.83638351446,105435.50933401157,11397.620266127004,0
682,PAYMENT,10432.979526673298,21783.856138024265,32388.42854603487,50680.33422694899,6526.017229212171,0
534,DEBIT,6984.407769018124,87716.50178666822,45705.63228619409,1077.4642469200764,12541.495907029957,0
405,PAYMENT,6769.024876092263,480.3859765056894,35227.895147685434,11422.868778305563,9017.005786929818,0
513,PAYMENT,1884.8745832873506,79961.20529300784,28823.892190525406,869.881253548737,34116.756153136084,0
645,TRANSFER,3267.191541287471,42367.225744384574,26345.855603586475,1229.878005996344,30773.179029181734,1
233,PAYMENT,1729.8847613589214,213787.9750346504,31035.698512748702,2485.647131181213,31933.713042847772,0
524,CASH_OUT,2177.4104072239033,44512.05210018104,25640.21040817558,9702.466437949553,7345.154924343388,0
346,CASH_OUT,36110.8100149377,2848.5816073639376,35074.10028635934,10880.909817203172,54934.5104817529,1
46,CASH_OUT,1661.8853163851945,2598.640810180497,98510.63210049526,15347.452948805505,19897.527619039476,1
546,TRANSFER,3137.1182516613644,107344.48878176097,45086.78034010663,15572.34217566065,22383.034504631436,1
78,CASH_OUT,8930.373440774096,92009.94058311317,57706.65118056948,44274.628508540125,202877.6839032305,1
730,TRANSFER,9420.6653250733,21223.993074950627,40950.82256521453,4573.677028560455,11608.250975187,0
73,TRANSFER,1672.053403444371,48120.98555574094,46353.10630502754,5150.017648203008,17538.606693923422,1
249,CASH_OUT,15785.08330651009,33627.18067132176,38861.06787464523,29552.271829867223,39495.48540508053,0
47,PAYMENT,15380.612679860249,170811.57418158877,1225.5311022446674,25440.89449953005,74329.89577505355,0
121,DEBIT,2709.1372262087825,149747.5298340404,351900.4350559148,5017.244442809275,4744.911610262704,0
214,TRANSFER,3406.1362408595237,206257.7437548172,1538.4155996643592,57369.93813434195,46486.94128326828,0
